name,pub_year,older,same_age,younger,author_age,institution,existing_collab,new_collab,older_shared_inst,same_age_shared_inst,younger_shared_inst,prop_younger,total_coauth,nb_papers,density,is_prof,group_size,perceived_as_male,department,has_research_group,OpenAlex id,group_url,first_pub_year,college,changing_rate
Frances E. Carr,2019,1.0,3.0,23.0,44,University of Vermont,20.0,7.0,1.0,2.0,20.0,0.8518518518518519,27.0,5.0,0.542,1.0,,0.0,Pharmacology,1.0,A5087721092,https://www.med.uvm.edu/pharmacology/carrlabpersonnel,,Medical Sciences,7.964550887500001
Frances E. Carr,2020,0.0,1.0,8.0,45,University of Vermont,7.0,2.0,0.0,1.0,8.0,0.8888888888888888,9.0,3.0,0.607,1.0,,0.0,Pharmacology,1.0,A5087721092,https://www.med.uvm.edu/pharmacology/carrlabpersonnel,,Medical Sciences,7.964550887500001
Frances E. Carr,2021,0.0,0.0,9.0,46,University of Vermont,7.0,2.0,0.0,0.0,9.0,1.0,9.0,7.0,0.464,1.0,,0.0,Pharmacology,1.0,A5087721092,https://www.med.uvm.edu/pharmacology/carrlabpersonnel,,Medical Sciences,7.964550887500001
Frances E. Carr,2022,2.0,2.0,13.0,47,University of Vermont,10.0,7.0,1.0,2.0,13.0,0.7647058823529411,17.0,4.0,0.343,1.0,,0.0,Pharmacology,1.0,A5087721092,https://www.med.uvm.edu/pharmacology/carrlabpersonnel,,Medical Sciences,7.964550887500001
Frances E. Carr,2023,0.0,0.0,9.0,48,University of Vermont,7.0,2.0,0.0,0.0,6.0,1.0,9.0,3.0,0.607,1.0,,0.0,Pharmacology,1.0,A5087721092,https://www.med.uvm.edu/pharmacology/carrlabpersonnel,,Medical Sciences,7.964550887500001
Gaby G. Dagher,2013,1.0,0.0,0.0,0,,0.0,1.0,,,,0.0,1.0,1.0,0.0,1.0,,1.0,Computer Science,1.0,A5073603332,http://cs.boisestate.edu/~gdagher/,,Computer Science,0.14254908633075
Gaby G. Dagher,2014,52.0,19.0,0.0,1,Concordia University,1.0,70.0,2.0,5.0,0.0,0.0,71.0,4.0,0.0,1.0,,1.0,Computer Science,1.0,A5073603332,http://cs.boisestate.edu/~gdagher/,,Computer Science,0.14254908633075
Gaby G. Dagher,2015,3.0,2.0,0.0,2,Concordia University,2.0,3.0,0.0,1.0,0.0,0.0,5.0,4.0,0.0,1.0,,1.0,Computer Science,1.0,A5073603332,http://cs.boisestate.edu/~gdagher/,,Computer Science,0.14254908633075
Gaby G. Dagher,2017,0.0,4.0,0.0,4,,0.0,4.0,,,,0.0,4.0,2.0,0.0,1.0,,1.0,Computer Science,1.0,A5073603332,http://cs.boisestate.edu/~gdagher/,,Computer Science,0.14254908633075
Gaby G. Dagher,2018,8.0,4.0,0.0,5,Boise State University,5.0,7.0,3.0,1.0,0.0,0.0,12.0,4.0,0.0,1.0,,1.0,Computer Science,1.0,A5073603332,http://cs.boisestate.edu/~gdagher/,,Computer Science,0.14254908633075
Gaby G. Dagher,2019,9.0,12.0,0.0,6,Boise State University,4.0,17.0,3.0,8.0,0.0,0.0,21.0,7.0,0.0,1.0,,1.0,Computer Science,1.0,A5073603332,http://cs.boisestate.edu/~gdagher/,,Computer Science,0.14254908633075
Gaby G. Dagher,2020,2.0,2.0,0.0,7,Boise State University,1.0,3.0,2.0,2.0,0.0,0.0,4.0,3.0,0.0,1.0,,1.0,Computer Science,1.0,A5073603332,http://cs.boisestate.edu/~gdagher/,,Computer Science,0.14254908633075
Gaby G. Dagher,2021,2.0,4.0,7.0,8,Boise State University,2.0,11.0,2.0,2.0,2.0,0.5384615384615384,13.0,7.0,0.194,1.0,,1.0,Computer Science,1.0,A5073603332,http://cs.boisestate.edu/~gdagher/,,Computer Science,6.0358609649999995
Gaby G. Dagher,2022,4.0,2.0,7.0,9,Boise State University,6.0,7.0,4.0,1.0,1.0,0.5384615384615384,13.0,5.0,0.238,1.0,,1.0,Computer Science,1.0,A5073603332,http://cs.boisestate.edu/~gdagher/,,Computer Science,6.0358609649999995
Gaby G. Dagher,2023,5.0,2.0,4.0,10,Boise State University,5.0,6.0,3.0,2.0,1.0,0.3636363636363636,11.0,4.0,0.3,1.0,,1.0,Computer Science,1.0,A5073603332,http://cs.boisestate.edu/~gdagher/,,Computer Science,6.0358609649999995
Georg Jander,1987,1.0,4.0,0.0,0,,0.0,5.0,,,,0.0,5.0,1.0,0.0,1.0,,1.0,Plant Biology,1.0,A5086006151,https://btiscience.org/georg-jander/,,Biological Sciences,5.31138848
Georg Jander,1991,1.0,2.0,0.0,4,Harvard University,0.0,3.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0,1.0,,1.0,Plant Biology,1.0,A5086006151,https://btiscience.org/georg-jander/,,Biological Sciences,5.31138848
Georg Jander,1992,1.0,2.0,0.0,5,,3.0,0.0,,,,0.0,3.0,1.0,0.0,1.0,,1.0,Plant Biology,1.0,A5086006151,https://btiscience.org/georg-jander/,,Biological Sciences,5.31138848
Georg Jander,1993,6.0,2.0,0.0,6,Harvard University,0.0,8.0,5.0,1.0,0.0,0.0,8.0,2.0,0.0,1.0,,1.0,Plant Biology,1.0,A5086006151,https://btiscience.org/georg-jander/,,Biological Sciences,5.31138848
Georg Jander,1994,2.0,0.0,0.0,7,Harvard University,2.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,,1.0,Plant Biology,1.0,A5086006151,https://btiscience.org/georg-jander/,,Biological Sciences,5.31138848
Georg Jander,1996,2.0,0.0,0.0,9,Harvard University,1.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,,1.0,Plant Biology,1.0,A5086006151,https://btiscience.org/georg-jander/,,Biological Sciences,5.31138848
Georg Jander,1998,1.0,1.0,0.0,11,,0.0,2.0,,,,0.0,2.0,1.0,0.0,1.0,,1.0,Plant Biology,1.0,A5086006151,https://btiscience.org/georg-jander/,,Biological Sciences,5.31138848
Georg Jander,2000,1.0,1.0,0.0,13,Harvard University,0.0,2.0,,,,0.0,2.0,1.0,0.0,1.0,,1.0,Plant Biology,1.0,A5086006151,https://btiscience.org/georg-jander/,,Biological Sciences,5.31138848
Georg Jander,2001,2.0,0.0,2.0,14,Massachusetts General Hospital,1.0,3.0,1.0,0.0,0.0,0.5,4.0,1.0,1.0,1.0,,1.0,Plant Biology,1.0,A5086006151,https://btiscience.org/georg-jander/,,Biological Sciences,5.31138848
Georg Jander,2002,2.0,3.0,5.0,15,Harvard University,3.0,7.0,2.0,0.0,3.0,0.5,10.0,2.0,0.393,1.0,,1.0,Plant Biology,1.0,A5086006151,https://btiscience.org/georg-jander/,,Biological Sciences,5.31138848
Georg Jander,2003,0.0,2.0,2.0,16,,0.0,4.0,,,,0.5,4.0,1.0,1.0,1.0,,1.0,Plant Biology,1.0,A5086006151,https://btiscience.org/georg-jander/,,Biological Sciences,5.31138848
Georg Jander,2004,0.0,7.0,2.0,17,Ithaca College,2.0,7.0,0.0,1.0,0.0,0.2222222222222222,9.0,2.0,0.619,1.0,,1.0,Plant Biology,1.0,A5086006151,https://btiscience.org/georg-jander/,,Biological Sciences,5.31138848
Georg Jander,2006,2.0,1.0,4.0,19,Ithaca College,2.0,5.0,0.0,1.0,1.0,0.5714285714285714,7.0,4.0,0.667,1.0,,1.0,Plant Biology,1.0,A5086006151,https://btiscience.org/georg-jander/,,Biological Sciences,5.31138848
Georg Jander,2007,13.0,11.0,14.0,20,Cornell University,3.0,35.0,2.0,2.0,1.0,0.3684210526315789,38.0,10.0,0.267,1.0,,1.0,Plant Biology,1.0,A5086006151,https://btiscience.org/georg-jander/,,Biological Sciences,5.31138848
Georg Jander,2008,3.0,5.0,7.0,21,Cornell University,9.0,6.0,3.0,1.0,2.0,0.4666666666666667,15.0,9.0,0.133,1.0,,1.0,Plant Biology,1.0,A5086006151,https://btiscience.org/georg-jander/,,Biological Sciences,5.31138848
Georg Jander,2009,7.0,3.0,9.0,22,Ithaca College,3.0,16.0,1.0,1.0,0.0,0.4736842105263157,19.0,6.0,0.4,1.0,,1.0,Plant Biology,1.0,A5086006151,https://btiscience.org/georg-jander/,,Biological Sciences,5.31138848
Georg Jander,2010,15.0,4.0,20.0,23,Cornell University,15.0,24.0,1.0,1.0,3.0,0.5128205128205128,39.0,12.0,0.163,1.0,,1.0,Plant Biology,1.0,A5086006151,https://btiscience.org/georg-jander/,,Biological Sciences,5.31138848
Georg Jander,2011,1.0,5.0,11.0,24,Cornell University,8.0,9.0,1.0,0.0,2.0,0.6470588235294118,17.0,4.0,0.628,1.0,,1.0,Plant Biology,1.0,A5086006151,https://btiscience.org/georg-jander/,,Biological Sciences,5.31138848
Georg Jander,2012,3.0,2.0,13.0,25,Ithaca College,7.0,11.0,0.0,0.0,5.0,0.7222222222222222,18.0,8.0,0.273,1.0,,1.0,Plant Biology,1.0,A5086006151,https://btiscience.org/georg-jander/,,Biological Sciences,5.31138848
Georg Jander,2013,3.0,5.0,17.0,26,Ithaca College,5.0,20.0,0.0,2.0,4.0,0.68,25.0,5.0,0.45,1.0,,1.0,Plant Biology,1.0,A5086006151,https://btiscience.org/georg-jander/,,Biological Sciences,5.31138848
Georg Jander,2014,5.0,10.0,20.0,27,Ithaca College,9.0,26.0,2.0,4.0,8.0,0.5714285714285714,35.0,10.0,0.167,1.0,,1.0,Plant Biology,1.0,A5086006151,https://btiscience.org/georg-jander/,,Biological Sciences,44.270475225
Georg Jander,2015,10.0,16.0,48.0,28,Cornell University,11.0,63.0,3.0,3.0,8.0,0.6486486486486487,74.0,14.0,0.14,1.0,,1.0,Plant Biology,1.0,A5086006151,https://btiscience.org/georg-jander/,,Biological Sciences,44.270475225
Georg Jander,2016,17.0,18.0,88.0,29,Cornell University,25.0,98.0,1.0,4.0,14.0,0.7154471544715447,123.0,12.0,0.162,1.0,,1.0,Plant Biology,1.0,A5086006151,https://btiscience.org/georg-jander/,,Biological Sciences,44.270475225
Georg Jander,2017,11.0,16.0,52.0,30,Cornell University,45.0,34.0,4.0,0.0,11.0,0.6582278481012658,79.0,12.0,0.262,1.0,,1.0,Plant Biology,1.0,A5086006151,https://btiscience.org/georg-jander/,,Biological Sciences,44.270475225
Georg Jander,2018,20.0,25.0,77.0,31,Cornell University,30.0,92.0,5.0,4.0,9.0,0.6311475409836066,122.0,15.0,0.226,1.0,,1.0,Plant Biology,1.0,A5086006151,https://btiscience.org/georg-jander/,,Biological Sciences,44.270475225
Georg Jander,2019,16.0,11.0,60.0,32,Cornell University,39.0,48.0,2.0,0.0,2.0,0.6896551724137931,87.0,11.0,0.124,1.0,,1.0,Plant Biology,1.0,A5086006151,https://btiscience.org/georg-jander/,,Biological Sciences,44.270475225
Georg Jander,2020,7.0,10.0,37.0,33,Cornell University,30.0,24.0,1.0,2.0,8.0,0.6851851851851852,54.0,6.0,0.247,1.0,,1.0,Plant Biology,1.0,A5086006151,https://btiscience.org/georg-jander/,,Biological Sciences,44.270475225
Georg Jander,2021,15.0,18.0,65.0,34,Cornell University,35.0,63.0,0.0,3.0,10.0,0.6632653061224489,98.0,16.0,0.17,1.0,,1.0,Plant Biology,1.0,A5086006151,https://btiscience.org/georg-jander/,,Biological Sciences,44.270475225
Georg Jander,2022,3.0,11.0,34.0,35,Cornell University,18.0,30.0,0.0,3.0,7.0,0.7083333333333334,48.0,11.0,0.115,1.0,,1.0,Plant Biology,1.0,A5086006151,https://btiscience.org/georg-jander/,,Biological Sciences,44.270475225
Georg Jander,2023,8.0,8.0,35.0,36,Cornell University,38.0,13.0,2.0,1.0,10.0,0.6862745098039216,51.0,13.0,0.167,1.0,,1.0,Plant Biology,1.0,A5086006151,https://btiscience.org/georg-jander/,,Biological Sciences,44.270475225
George Crothers,1962,0.0,1.0,0.0,2,,0.0,1.0,,,,0.0,1.0,1.0,0.0,1.0,,1.0,Anthropology,0.0,a5084619432,,,Social Sciences,1.2776841543000002
George Crothers,1984,1.0,4.0,1.0,24,"University of California, San Diego",0.0,6.0,1.0,4.0,1.0,0.1666666666666666,6.0,,,1.0,,1.0,Anthropology,0.0,a5084619432,,,Social Sciences,1.2776841543000002
George Crothers,1986,0.0,1.0,0.0,26,,0.0,1.0,,,,0.0,1.0,1.0,0.0,1.0,,1.0,Anthropology,0.0,a5084619432,,,Social Sciences,1.2776841543000002
George Crothers,1994,0.0,1.0,1.0,34,,0.0,2.0,,,,0.5,2.0,1.0,0.0,1.0,,1.0,Anthropology,0.0,a5084619432,,,Social Sciences,1.2776841543000002
George Crothers,1995,0.0,0.0,1.0,35,,0.0,1.0,,,,1.0,1.0,1.0,0.0,1.0,,1.0,Anthropology,0.0,a5084619432,,,Social Sciences,1.2776841543000002
George Crothers,1996,0.0,0.0,1.0,36,,0.0,1.0,,,,1.0,1.0,3.0,0.0,1.0,,1.0,Anthropology,0.0,a5084619432,,,Social Sciences,1.2776841543000002
George Crothers,1998,0.0,0.0,1.0,38,University of Kansas,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,,1.0,Anthropology,0.0,a5084619432,,,Social Sciences,1.2776841543000002
George Crothers,2002,0.0,1.0,3.0,42,University of Kentucky,1.0,3.0,,,,0.75,4.0,1.0,1.0,1.0,,1.0,Anthropology,0.0,a5084619432,,,Social Sciences,4.965617399999999
George Crothers,2005,0.0,0.0,2.0,45,,0.0,2.0,,,,1.0,2.0,1.0,0.0,1.0,,1.0,Anthropology,0.0,a5084619432,,,Social Sciences,4.965617399999999
George Crothers,2007,0.0,0.0,4.0,47,University of Kentucky,1.0,3.0,,,,1.0,4.0,1.0,1.0,1.0,,1.0,Anthropology,0.0,a5084619432,,,Social Sciences,4.965617399999999
George Crothers,2009,0.0,1.0,1.0,49,University of Kentucky,2.0,0.0,,,,0.5,2.0,1.0,0.0,1.0,,1.0,Anthropology,0.0,a5084619432,,,Social Sciences,4.965617399999999
George Crothers,2012,0.0,1.0,3.0,52,University of Kentucky,0.0,4.0,,,,0.75,4.0,2.0,1.0,1.0,,1.0,Anthropology,0.0,a5084619432,,,Social Sciences,4.965617399999999
George Crothers,2013,0.0,0.0,6.0,53,,0.0,6.0,,,,1.0,6.0,3.0,0.333,1.0,,1.0,Anthropology,0.0,a5084619432,,,Social Sciences,4.965617399999999
George Crothers,2014,0.0,0.0,6.0,54,University of Kentucky,0.0,6.0,,,,1.0,6.0,1.0,1.0,1.0,,1.0,Anthropology,0.0,a5084619432,,,Social Sciences,4.965617399999999
George Crothers,2015,0.0,0.0,3.0,55,,1.0,2.0,,,,1.0,3.0,2.0,1.0,1.0,,1.0,Anthropology,0.0,a5084619432,,,Social Sciences,4.965617399999999
George Crothers,2016,0.0,0.0,9.0,56,,2.0,7.0,,,,1.0,9.0,16.0,0.533,1.0,,1.0,Anthropology,0.0,a5084619432,,,Social Sciences,4.965617399999999
George Crothers,2017,0.0,0.0,1.0,57,Webb Institute,0.0,1.0,,,,1.0,1.0,2.0,0.0,1.0,,1.0,Anthropology,0.0,a5084619432,,,Social Sciences,4.965617399999999
George Crothers,2018,0.0,0.0,2.0,58,,0.0,2.0,,,,1.0,2.0,1.0,0.0,1.0,,1.0,Anthropology,0.0,a5084619432,,,Social Sciences,4.965617399999999
George Crothers,2019,1.0,0.0,7.0,59,University of Kentucky,2.0,6.0,,,,0.875,8.0,3.0,0.467,1.0,,1.0,Anthropology,0.0,a5084619432,,,Social Sciences,4.965617399999999
George Crothers,2023,0.0,0.0,10.0,63,University of Kentucky,2.0,8.0,0.0,0.0,6.0,1.0,10.0,1.0,1.0,1.0,,1.0,Anthropology,0.0,a5084619432,,,Social Sciences,4.965617399999999
Geraint Rees,1997,5.0,1.0,0.0,1,National Hospital for Neurology and Neurosurgery,0.0,6.0,2.0,0.0,0.0,0.0,6.0,3.0,0.0,1.0,,1.0,Cognitive Neuroscience,1.0,A5074881456,,1996.0,Psychological Science,1.46646631925
Geraint Rees,1998,14.0,10.0,0.0,2,University College London,5.0,19.0,2.0,1.0,0.0,0.0,24.0,13.0,0.0,1.0,,1.0,Cognitive Neuroscience,1.0,A5074881456,,1996.0,Psychological Science,1.46646631925
Geraint Rees,1999,5.0,2.0,0.0,3,National Hospital for Neurology and Neurosurgery,4.0,3.0,1.0,1.0,0.0,0.0,7.0,5.0,0.0,1.0,,1.0,Cognitive Neuroscience,1.0,A5074881456,,1996.0,Psychological Science,1.46646631925
Geraint Rees,2000,9.0,5.0,0.0,4,California Institute of Technology,8.0,6.0,1.0,0.0,0.0,0.0,14.0,5.0,0.0,1.0,,1.0,Cognitive Neuroscience,1.0,A5074881456,,1996.0,Psychological Science,1.46646631925
Geraint Rees,2001,9.0,2.0,0.0,5,University College London,4.0,7.0,5.0,1.0,0.0,0.0,11.0,15.0,0.0,1.0,,1.0,Cognitive Neuroscience,1.0,A5074881456,,1996.0,Psychological Science,1.46646631925
Geraint Rees,2002,5.0,2.0,0.0,6,University College London,6.0,1.0,,,,0.0,7.0,2.0,,1.0,,1.0,Cognitive Neuroscience,1.0,A5074881456,,1996.0,Psychological Science,1.46646631925
Geraint Rees,2003,3.0,3.0,0.0,7,National Hospital for Neurology and Neurosurgery,3.0,3.0,,,,0.0,6.0,3.0,0.0,1.0,,1.0,Cognitive Neuroscience,1.0,A5074881456,,1996.0,Psychological Science,1.46646631925
Geraint Rees,2004,6.0,6.0,0.0,8,University College London,5.0,7.0,4.0,3.0,0.0,0.0,12.0,11.0,0.0,1.0,,1.0,Cognitive Neuroscience,1.0,A5074881456,,1996.0,Psychological Science,1.46646631925
Geraint Rees,2005,9.0,8.0,3.0,9,University College London,9.0,11.0,4.0,2.0,1.0,0.15,20.0,15.0,0.571,1.0,,1.0,Cognitive Neuroscience,1.0,A5074881456,,1996.0,Psychological Science,1.46646631925
Geraint Rees,2006,6.0,9.0,2.0,10,University College London,10.0,7.0,4.0,6.0,2.0,0.1176470588235294,17.0,10.0,0.4,1.0,,1.0,Cognitive Neuroscience,1.0,A5074881456,,1996.0,Psychological Science,1.46646631925
Geraint Rees,2007,17.0,12.0,3.0,11,University College London,18.0,14.0,2.0,2.0,2.0,0.09375,32.0,12.0,0.455,1.0,,1.0,Cognitive Neuroscience,1.0,A5074881456,,1996.0,Psychological Science,1.46646631925
Geraint Rees,2008,13.0,10.0,2.0,12,University College London,16.0,9.0,11.0,3.0,0.0,0.08,25.0,16.0,0.733,1.0,,1.0,Cognitive Neuroscience,1.0,A5074881456,,1996.0,Psychological Science,1.46646631925
Geraint Rees,2009,28.0,26.0,8.0,13,University College London,12.0,50.0,2.0,4.0,1.0,0.1290322580645161,62.0,18.0,0.289,1.0,,1.0,Cognitive Neuroscience,1.0,A5074881456,,1996.0,Psychological Science,1.46646631925
Geraint Rees,2010,34.0,31.0,18.0,14,University College London,29.0,54.0,12.0,15.0,8.0,0.216867469879518,83.0,55.0,0.18,1.0,,1.0,Cognitive Neuroscience,1.0,A5074881456,,1996.0,Psychological Science,35.330211725
Geraint Rees,2011,31.0,21.0,17.0,15,University College London,35.0,34.0,9.0,9.0,5.0,0.2463768115942029,69.0,33.0,0.143,1.0,,1.0,Cognitive Neuroscience,1.0,A5074881456,,1996.0,Psychological Science,35.330211725
Geraint Rees,2012,21.0,24.0,17.0,16,University College London,31.0,31.0,3.0,6.0,4.0,0.2741935483870967,62.0,27.0,0.154,1.0,,1.0,Cognitive Neuroscience,1.0,A5074881456,,1996.0,Psychological Science,35.330211725
Geraint Rees,2013,21.0,22.0,21.0,17,University College London,37.0,27.0,4.0,9.0,7.0,0.328125,64.0,27.0,0.136,1.0,,1.0,Cognitive Neuroscience,1.0,A5074881456,,1996.0,Psychological Science,35.330211725
Geraint Rees,2014,33.0,31.0,21.0,18,Wellcome Centre for Human Neuroimaging,38.0,47.0,8.0,7.0,8.0,0.2470588235294117,85.0,33.0,0.129,1.0,,1.0,Cognitive Neuroscience,1.0,A5074881456,,1996.0,Psychological Science,35.330211725
Geraint Rees,2015,31.0,26.0,26.0,19,University College London,45.0,38.0,11.0,11.0,10.0,0.3132530120481928,83.0,20.0,0.174,1.0,,1.0,Cognitive Neuroscience,1.0,A5074881456,,1996.0,Psychological Science,35.330211725
Geraint Rees,2016,52.0,41.0,43.0,20,Wellcome Centre for Human Neuroimaging,76.0,60.0,11.0,8.0,8.0,0.3161764705882353,136.0,25.0,0.165,1.0,,1.0,Cognitive Neuroscience,1.0,A5074881456,,1996.0,Psychological Science,35.330211725
Geraint Rees,2017,41.0,25.0,31.0,21,University College London,66.0,31.0,14.0,7.0,6.0,0.3195876288659793,97.0,24.0,0.152,1.0,,1.0,Cognitive Neuroscience,1.0,A5074881456,,1996.0,Psychological Science,35.330211725
Geraint Rees,2018,51.0,50.0,66.0,22,University College London,82.0,85.0,23.0,15.0,18.0,0.3952095808383233,167.0,30.0,0.156,1.0,,1.0,Cognitive Neuroscience,1.0,A5074881456,,1996.0,Psychological Science,35.330211725
Geraint Rees,2019,29.0,28.0,42.0,23,University College London,57.0,42.0,9.0,11.0,7.0,0.4242424242424242,99.0,20.0,0.182,1.0,,1.0,Cognitive Neuroscience,1.0,A5074881456,,1996.0,Psychological Science,35.330211725
Geraint Rees,2020,54.0,43.0,91.0,24,University College London,74.0,114.0,13.0,13.0,29.0,0.4840425531914893,188.0,19.0,0.167,1.0,,1.0,Cognitive Neuroscience,1.0,A5074881456,,1996.0,Psychological Science,35.330211725
Geraint Rees,2021,35.0,36.0,80.0,25,University College London,114.0,37.0,11.0,7.0,13.0,0.5298013245033113,151.0,22.0,0.162,1.0,,1.0,Cognitive Neuroscience,1.0,A5074881456,,1996.0,Psychological Science,35.330211725
Geraint Rees,2022,28.0,20.0,33.0,26,University College London,59.0,22.0,13.0,7.0,21.0,0.4074074074074074,81.0,17.0,0.152,1.0,,1.0,Cognitive Neuroscience,1.0,A5074881456,,1996.0,Psychological Science,35.330211725
Geraint Rees,2023,20.0,14.0,33.0,27,University College London,45.0,22.0,8.0,3.0,17.0,0.4925373134328358,67.0,15.0,0.162,1.0,,1.0,Cognitive Neuroscience,1.0,A5074881456,,1996.0,Psychological Science,35.330211725
Giovanna Ceserani,2000,4.0,3.0,0.0,3,St. John's College of Nursing,0.0,7.0,,,,0.0,7.0,5.0,0.0,1.0,,0.0,History,0.0,a5022682096,,,Humanities,3.11469921625
Giovanna Ceserani,2017,8.0,1.0,3.0,20,Stanford University,0.0,12.0,,,,0.25,12.0,5.0,0.867,1.0,,0.0,History,0.0,a5022682096,,,Humanities,3.11469921625
Giovanni Petri,2009,2.0,0.0,0.0,0,London Institute for Mathematical Sciences,0.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,,1.0,Network Science Institute,1.0,A5063367289,https://lordgrilo.github.io/,,Complex Systems,0.25826288109272505
Giovanni Petri,2012,2.0,2.0,0.0,3,Institute for Scientific Interchange,0.0,4.0,,,,0.0,4.0,1.0,0.0,1.0,,1.0,Network Science Institute,1.0,A5063367289,https://lordgrilo.github.io/,,Complex Systems,0.25826288109272505
Giovanni Petri,2013,4.0,3.0,0.0,4,Institute for Scientific Interchange,2.0,5.0,,,,0.0,7.0,4.0,0.0,1.0,,1.0,Network Science Institute,1.0,A5063367289,https://lordgrilo.github.io/,,Complex Systems,0.25826288109272505
Giovanni Petri,2014,8.0,6.0,0.0,5,Institute for Scientific Interchange,4.0,10.0,1.0,0.0,0.0,0.0,14.0,4.0,0.0,1.0,,1.0,Network Science Institute,1.0,A5063367289,https://lordgrilo.github.io/,,Complex Systems,0.25826288109272505
Giovanni Petri,2015,2.0,4.0,0.0,6,Institute for Scientific Interchange,1.0,5.0,1.0,2.0,0.0,0.0,6.0,2.0,0.0,1.0,,1.0,Network Science Institute,1.0,A5063367289,https://lordgrilo.github.io/,,Complex Systems,0.25826288109272505
Giovanni Petri,2016,7.0,6.0,0.0,7,Institute for Scientific Interchange,4.0,9.0,,,,0.0,13.0,2.0,0.0,1.0,,1.0,Network Science Institute,1.0,A5063367289,https://lordgrilo.github.io/,,Complex Systems,0.25826288109272505
Giovanni Petri,2017,8.0,10.0,0.0,8,Institute for Scientific Interchange,2.0,16.0,0.0,3.0,0.0,0.0,18.0,9.0,0.0,1.0,,1.0,Network Science Institute,1.0,A5063367289,https://lordgrilo.github.io/,,Complex Systems,0.25826288109272505
Giovanni Petri,2018,4.0,6.0,2.0,9,Institute for Scientific Interchange,4.0,8.0,0.0,1.0,0.0,0.1666666666666666,12.0,5.0,0.4,1.0,,1.0,Network Science Institute,1.0,A5063367289,https://lordgrilo.github.io/,,Complex Systems,0.25826288109272505
Giovanni Petri,2019,10.0,13.0,7.0,10,Institute for Scientific Interchange,16.0,14.0,0.0,1.0,0.0,0.2333333333333333,30.0,8.0,0.228,1.0,,1.0,Network Science Institute,1.0,A5063367289,https://lordgrilo.github.io/,,Complex Systems,7.402626715
Giovanni Petri,2020,13.0,19.0,3.0,11,Institute for Scientific Interchange,9.0,26.0,1.0,1.0,0.0,0.0857142857142857,35.0,7.0,0.455,1.0,,1.0,Network Science Institute,1.0,A5063367289,https://lordgrilo.github.io/,,Complex Systems,7.402626715
Giovanni Petri,2021,35.0,31.0,6.0,12,Institute for Scientific Interchange,31.0,41.0,1.0,2.0,0.0,0.0833333333333333,72.0,14.0,0.222,1.0,,1.0,Network Science Institute,1.0,A5063367289,https://lordgrilo.github.io/,,Complex Systems,7.402626715
Giovanni Petri,2022,24.0,18.0,5.0,13,Institute for Scientific Interchange,38.0,9.0,0.0,2.0,0.0,0.1063829787234042,47.0,10.0,0.558,1.0,,1.0,Network Science Institute,1.0,A5063367289,https://lordgrilo.github.io/,,Complex Systems,7.402626715
Giovanni Petri,2023,27.0,26.0,19.0,14,Institute for Scientific Interchange,30.0,42.0,0.0,3.0,0.0,0.2638888888888889,72.0,16.0,0.176,1.0,,1.0,Network Science Institute,1.0,A5063367289,https://lordgrilo.github.io/,,Complex Systems,7.402626715
Greg Michalski,2001,5.0,4.0,0.0,0,"University of California, San Diego",0.0,9.0,1.0,1.0,0.0,0.0,9.0,6.0,0.0,1.0,,1.0,Chemistry,1.0,a5047079491,https://www.eaps.purdue.edu/michalski/people/index.html,,Physical Science,1.4416099235000002
Greg Michalski,2002,7.0,5.0,0.0,1,Universidad Católica Santo Domingo,5.0,7.0,1.0,0.0,0.0,0.0,12.0,7.0,0.0,1.0,,1.0,Chemistry,1.0,a5047079491,https://www.eaps.purdue.edu/michalski/people/index.html,,Physical Science,1.4416099235000002
Greg Michalski,2003,1.0,4.0,0.0,2,"University of California, San Diego",2.0,3.0,1.0,2.0,0.0,0.0,5.0,2.0,0.0,1.0,,1.0,Chemistry,1.0,a5047079491,https://www.eaps.purdue.edu/michalski/people/index.html,,Physical Science,1.4416099235000002
Greg Michalski,2004,13.0,8.0,0.0,3,"University of California, San Diego",7.0,14.0,2.0,0.0,0.0,0.0,21.0,8.0,0.0,1.0,,1.0,Chemistry,1.0,a5047079491,https://www.eaps.purdue.edu/michalski/people/index.html,,Physical Science,1.4416099235000002
Greg Michalski,2005,7.0,5.0,0.0,4,"University of California, San Diego",8.0,4.0,1.0,0.0,0.0,0.0,12.0,5.0,0.0,1.0,,1.0,Chemistry,1.0,a5047079491,https://www.eaps.purdue.edu/michalski/people/index.html,,Physical Science,1.4416099235000002
Greg Michalski,2006,5.0,3.0,0.0,5,Purdue University West Lafayette,6.0,2.0,,,,0.0,8.0,3.0,0.0,1.0,,1.0,Chemistry,1.0,a5047079491,https://www.eaps.purdue.edu/michalski/people/index.html,,Physical Science,1.4416099235000002
Greg Michalski,2007,7.0,5.0,0.0,6,Purdue University West Lafayette,8.0,4.0,,,,0.0,12.0,3.0,0.0,1.0,,1.0,Chemistry,1.0,a5047079491,https://www.eaps.purdue.edu/michalski/people/index.html,,Physical Science,1.4416099235000002
